sample_id,kmer_AAT,kmer_CCT,kmer_TCC,kmer_CAT,kmer_GGC,kmer_ACT,kmer_GCG,kmer_ATG,kmer_GTT,kmer_CTT,kmer_GCA,kmer_GGA,gc_content,kmer_CAG,kmer_GAA,kmer_GAT,kmer_GGG,kmer_CGA,kmer_ATA,kmer_TAC,kmer_TGT,kmer_GTC,kmer_ATC,kmer_CGT,kmer_GTA,kmer_CTG,kmer_ACG,kmer_GGT,kmer_GCT,kmer_TAT,kmer_AGA,kmer_AAA,kmer_CGG,kmer_AGC,kmer_TGA,kmer_CTC,kmer_CCA,kmer_GAG,kmer_CCG,kmer_TAG,total_mutations,kmer_ACC,kmer_GTG,kmer_AGG,kmer_GCC,kmer_GAC,kmer_TTC,kmer_AGT,kmer_TAA,kmer_TTA,kmer_TGG,kmer_TCA,kmer_CAC,kmer_TTT,kmer_CGC,length_diff,kmer_AAG,kmer_TCT,mutation_density,kmer_AAC,kmer_ATT,kmer_CCC,kmer_TGC,kmer_TCG,genome_length,kmer_CAA,kmer_TTG,kmer_CTA,kmer_ACA
PV344268.1,0.016183412,0.008091706,0.007417397,0.016183412,0.008766015,0.02225219,0.0060687796,0.0229265,0.014834794,0.01146325,0.01820634,0.037761293,0.46531987,0.018880647,0.031018207,0.015509103,0.014834794,0.0060687796,0.013486177,0.008091706,0.01753203,0.014834794,0.005394471,0.013486177,0.008091706,0.021577884,0.010788942,0.014160486,0.014160486,0.0060687796,0.026972353,0.03641268,0.0060687796,0.01753203,0.01820634,0.0060687796,0.01820634,0.019554956,0.0026972354,0.013486177,,0.01685772,0.020229265,0.02225219,0.0047201617,0.0229265,0.013486177,0.0128118675,0.0128118675,0.007417397,0.031692516,0.01753203,0.02360081,0.014160486,0.0020229265,-1.0,0.027646663,0.0067430884,0.0032710280373831,0.025623735,0.012137559,0.008091706,0.014834794,0.008091706,10735.0,0.025623735,0.01753203,0.01146325,0.030343898
PV344266.1,0.01685772,0.009440323,0.0060687796,0.018880647,0.010114633,0.021577884,0.005394471,0.0229265,0.015509103,0.0128118675,0.021577884,0.038435604,0.45723906,0.020903574,0.03641268,0.014834794,0.01146325,0.007417397,0.016183412,0.008766015,0.016183412,0.01146325,0.004045853,0.009440323,0.0047201617,0.01820634,0.010788942,0.009440323,0.013486177,0.005394471,0.026972353,0.037761293,0.005394471,0.01753203,0.020229265,0.007417397,0.016183412,0.01685772,0.0047201617,0.014834794,,0.01820634,0.018880647,0.0229265,0.0060687796,0.024949428,0.013486177,0.015509103,0.010114633,0.005394471,0.029669588,0.018880647,0.018880647,0.015509103,0.0033715442,-1.0,0.029669588,0.0067430884,0.0033644859813084,0.026972353,0.012137559,0.005394471,0.015509103,0.0047201617,10736.0,0.026972353,0.021577884,0.0128118675,0.02899528
PV344263.1,0.016183412,0.009440323,0.0060687796,0.01820634,0.008766015,0.020903574,0.005394471,0.02225219,0.014834794,0.0128118675,0.020903574,0.037761293,0.46060607,0.020229265,0.03641268,0.014160486,0.012137559,0.008766015,0.014834794,0.008091706,0.01753203,0.012137559,0.0047201617,0.009440323,0.0060687796,0.01685772,0.010788942,0.010114633,0.013486177,0.005394471,0.026298044,0.038435604,0.0067430884,0.018880647,0.019554956,0.008091706,0.015509103,0.016183412,0.0067430884,0.016183412,,0.019554956,0.01820634,0.0229265,0.0060687796,0.025623735,0.013486177,0.014160486,0.008766015,0.0047201617,0.026972353,0.020229265,0.020229265,0.015509103,0.004045853,-1.0,0.029669588,0.0067430884,0.0033644859813084,0.027646663,0.01146325,0.0047201617,0.014160486,0.005394471,10736.0,0.028320972,0.020903574,0.0128118675,0.030343898
PV344260.1,0.016183412,0.009440323,0.0060687796,0.01753203,0.010114633,0.021577884,0.005394471,0.02225219,0.016183412,0.0128118675,0.020903574,0.037761293,0.45723906,0.021577884,0.03641268,0.014834794,0.010114633,0.008091706,0.014834794,0.008766015,0.01685772,0.010788942,0.0047201617,0.010114633,0.005394471,0.01753203,0.01146325,0.009440323,0.013486177,0.0060687796,0.028320972,0.037761293,0.0060687796,0.01753203,0.020229265,0.007417397,0.016183412,0.01753203,0.0047201617,0.014160486,,0.01820634,0.018880647,0.02225219,0.0060687796,0.025623735,0.0128118675,0.014834794,0.010114633,0.0060687796,0.02899528,0.01820634,0.019554956,0.01685772,0.0033715442,-1.0,0.029669588,0.0060687796,0.0033644859813084,0.026972353,0.012137559,0.005394471,0.014834794,0.005394471,10736.0,0.026298044,0.02225219,0.0128118675,0.029669588
PV344259.1,0.01685772,0.009440323,0.0060687796,0.018880647,0.010114633,0.021577884,0.005394471,0.0229265,0.015509103,0.0128118675,0.021577884,0.038435604,0.45656565,0.020903574,0.03641268,0.014834794,0.01146325,0.007417397,0.016183412,0.008766015,0.01685772,0.01146325,0.004045853,0.008766015,0.0047201617,0.018880647,0.010788942,0.009440323,0.014160486,0.005394471,0.026972353,0.037761293,0.005394471,0.01753203,0.020229265,0.007417397,0.016183412,0.01685772,0.004045853,0.014834794,,0.01820634,0.018880647,0.0229265,0.005394471,0.024949428,0.013486177,0.015509103,0.010114633,0.005394471,0.029669588,0.018880647,0.018880647,0.015509103,0.0033715442,-1.0,0.029669588,0.0067430884,0.0033644859813084,0.026972353,0.012137559,0.005394471,0.015509103,0.0047201617,10736.0,0.026972353,0.021577884,0.0128118675,0.02899528
PV344258.1,0.015509103,0.009440323,0.005394471,0.01820634,0.010114633,0.02360081,0.0060687796,0.0229265,0.016183412,0.01146325,0.020903574,0.037761293,0.45589226,0.019554956,0.035738368,0.015509103,0.010788942,0.008766015,0.013486177,0.008766015,0.015509103,0.010788942,0.0047201617,0.010114633,0.0060687796,0.018880647,0.010114633,0.009440323,0.012137559,0.005394471,0.028320972,0.03641268,0.005394471,0.01753203,0.019554956,0.008766015,0.014834794,0.01753203,0.0047201617,0.016183412,,0.01753203,0.01685772,0.0229265,0.0060687796,0.025623735,0.0128118675,0.014834794,0.010114633,0.007417397,0.02899528,0.018880647,0.020903574,0.01753203,0.0026972354,-1.0,0.030343898,0.007417397,0.0033644859813084,0.026972353,0.0128118675,0.0047201617,0.014834794,0.005394471,10736.0,0.026972353,0.020229265,0.013486177,0.031018207
PP128486.1,0.01753203,0.007417397,0.010114633,0.024949428,0.01146325,0.012137559,0.005394471,0.02899528,0.01753203,0.010114633,0.014834794,0.039784223,0.46531987,0.02225219,0.032366823,0.01820634,0.0128118675,0.008091706,0.01146325,0.008766015,0.020229265,0.0128118675,0.010788942,0.005394471,0.007417397,0.012137559,0.008091706,0.01685772,0.010114633,0.0060687796,0.028320972,0.02360081,0.005394471,0.010788942,0.01753203,0.0128118675,0.01820634,0.026298044,0.004045853,0.008091706,,0.012137559,0.026298044,0.02225219,0.007417397,0.01685772,0.012137559,0.021577884,0.009440323,0.0067430884,0.04045853,0.0229265,0.01685772,0.014834794,0.0013486177,-1.0,0.026298044,0.012137559,0.0047663551401869,0.021577884,0.016183412,0.008766015,0.014160486,0.0033715442,10649.0,0.02360081,0.024949428,0.0067430884,0.031692516
PV138436.1,0.016183412,0.010788942,0.010788942,0.024275118,0.010114633,0.009440323,0.004045853,0.026972353,0.01685772,0.007417397,0.016183412,0.037761293,0.47340068,0.0229265,0.028320972,0.018880647,0.01753203,0.0033715442,0.01146325,0.009440323,0.021577884,0.01146325,0.013486177,0.004045853,0.01146325,0.010788942,0.005394471,0.01685772,0.009440323,0.0060687796,0.02899528,0.020903574,0.008766015,0.014160486,0.01753203,0.0128118675,0.020903574,0.024275118,0.0033715442,0.013486177,,0.013486177,0.025623735,0.0229265,0.010788942,0.016183412,0.010788942,0.0229265,0.008091706,0.005394471,0.033041134,0.020229265,0.01685772,0.016183412,0.004045853,-1.0,0.028320972,0.010114633,0.0046728971962616,0.020229265,0.013486177,0.010114633,0.0128118675,0.007417397,10650.0,0.027646663,0.021577884,0.008766015,0.03438975
PV138435.1,0.016183412,0.010788942,0.010788942,0.024275118,0.010114633,0.009440323,0.004045853,0.026972353,0.01685772,0.007417397,0.016183412,0.037761293,0.47340068,0.0229265,0.028320972,0.018880647,0.01753203,0.0033715442,0.01146325,0.009440323,0.021577884,0.01146325,0.013486177,0.004045853,0.01146325,0.010788942,0.005394471,0.01685772,0.009440323,0.0060687796,0.02899528,0.020903574,0.008766015,0.014160486,0.01753203,0.0128118675,0.020903574,0.024275118,0.0033715442,0.013486177,,0.013486177,0.025623735,0.0229265,0.010788942,0.016183412,0.010788942,0.0229265,0.008091706,0.005394471,0.033041134,0.020229265,0.01685772,0.016183412,0.004045853,-1.0,0.028320972,0.010114633,0.0046728971962616,0.020229265,0.013486177,0.010114633,0.0128118675,0.007417397,10650.0,0.027646663,0.021577884,0.008766015,0.03438975
PV088277.1,0.02360081,0.013486177,0.0047201617,0.019554956,0.010788942,0.013486177,0.004045853,0.02360081,0.008766015,0.014834794,0.0229265,0.03910991,0.46801347,0.018880647,0.035738368,0.0128118675,0.025623735,0.0047201617,0.014834794,0.012137559,0.014160486,0.0067430884,0.010788942,0.005394471,0.0060687796,0.01146325,0.010114633,0.014834794,0.014160486,0.009440323,0.024275118,0.026298044,0.0060687796,0.01753203,0.019554956,0.01146325,0.014834794,0.02225219,0.0026972354,0.008766015,,0.01685772,0.0229265,0.026972353,0.009440323,0.01685772,0.010114633,0.010114633,0.009440323,0.005394471,0.031692516,0.019554956,0.01820634,0.014834794,0.005394471,-1.0,0.02899528,0.010114633,0.0004672897196261,0.02225219,0.01685772,0.0047201617,0.01685772,0.0047201617,10705.0,0.029669588,0.024949428,0.013486177,0.02899528
PV088276.1,0.021577884,0.009440323,0.010114633,0.021577884,0.012137559,0.014834794,0.0033715442,0.024949428,0.015509103,0.0067430884,0.01685772,0.035738368,0.45723906,0.024275118,0.035738368,0.015509103,0.01685772,0.0047201617,0.016183412,0.010788942,0.015509103,0.010788942,0.01685772,0.007417397,0.009440323,0.01820634,0.0067430884,0.01146325,0.013486177,0.008766015,0.033041134,0.035738368,0.0067430884,0.014834794,0.015509103,0.0128118675,0.01753203,0.020903574,0.0026972354,0.016183412,,0.010788942,0.0128118675,0.027646663,0.008766015,0.016183412,0.01146325,0.014160486,0.008766015,0.009440323,0.024949428,0.02225219,0.02360081,0.0128118675,0.004045853,-1.0,0.028320972,0.009440323,0.0023364485981308,0.020903574,0.009440323,0.0060687796,0.010788942,0.010114633,10725.0,0.026298044,0.010788942,0.009440323,0.03910991
PV083773.1,0.01820634,0.008091706,0.007417397,0.021577884,0.008766015,0.02225219,0.005394471,0.024275118,0.012137559,0.013486177,0.01820634,0.03371544,0.46734008,0.018880647,0.03641268,0.013486177,0.020903574,0.008091706,0.013486177,0.009440323,0.01820634,0.014160486,0.0067430884,0.008091706,0.005394471,0.020903574,0.008766015,0.01685772,0.016183412,0.005394471,0.026972353,0.031692516,0.0067430884,0.01820634,0.02225219,0.0067430884,0.01820634,0.016183412,0.0033715442,0.012137559,,0.018880647,0.020229265,0.0229265,0.0033715442,0.025623735,0.013486177,0.008766015,0.012137559,0.008766015,0.029669588,0.01820634,0.02225219,0.010114633,0.0033715442,-1.0,0.029669588,0.0067430884,0.0023364485981308,0.02360081,0.014160486,0.0060687796,0.0128118675,0.008766015,10725.0,0.0229265,0.01753203,0.01146325,0.031018207
PV083756.1,0.01820634,0.008091706,0.007417397,0.021577884,0.008766015,0.02225219,0.005394471,0.024275118,0.012137559,0.013486177,0.01820634,0.03371544,0.46734008,0.018880647,0.03641268,0.013486177,0.020903574,0.008091706,0.013486177,0.009440323,0.01820634,0.014160486,0.0067430884,0.008091706,0.005394471,0.020903574,0.008766015,0.01685772,0.016183412,0.005394471,0.026972353,0.031692516,0.0067430884,0.01820634,0.02225219,0.0067430884,0.01820634,0.016183412,0.0033715442,0.012137559,,0.018880647,0.020229265,0.0229265,0.0033715442,0.025623735,0.013486177,0.008766015,0.012137559,0.008766015,0.029669588,0.01820634,0.02225219,0.010114633,0.0033715442,-1.0,0.029669588,0.0067430884,0.0023364485981308,0.02360081,0.014160486,0.0060687796,0.0128118675,0.008766015,10725.0,0.0229265,0.01753203,0.01146325,0.031018207
PV083749.1,0.01820634,0.008091706,0.007417397,0.021577884,0.008766015,0.02225219,0.005394471,0.024275118,0.012137559,0.013486177,0.01820634,0.03371544,0.46734008,0.018880647,0.03641268,0.013486177,0.020903574,0.008091706,0.013486177,0.009440323,0.01820634,0.014160486,0.0067430884,0.008091706,0.005394471,0.020229265,0.008766015,0.01685772,0.016183412,0.005394471,0.026972353,0.031692516,0.0067430884,0.01820634,0.021577884,0.007417397,0.01820634,0.016183412,0.0033715442,0.012137559,,0.018880647,0.020229265,0.0229265,0.0033715442,0.024949428,0.013486177,0.008766015,0.012137559,0.008766015,0.029669588,0.018880647,0.0229265,0.010114633,0.0033715442,-1.0,0.029669588,0.0067430884,0.0023364485981308,0.02360081,0.014160486,0.0060687796,0.0128118675,0.008766015,10725.0,0.0229265,0.01753203,0.01146325,0.031018207
PV083748.1,0.01820634,0.008091706,0.007417397,0.021577884,0.008766015,0.02225219,0.005394471,0.024275118,0.012137559,0.013486177,0.01820634,0.03371544,0.46734008,0.018880647,0.03641268,0.013486177,0.020903574,0.008091706,0.013486177,0.009440323,0.01820634,0.014160486,0.0067430884,0.008091706,0.005394471,0.020903574,0.008766015,0.01685772,0.016183412,0.005394471,0.026972353,0.031692516,0.0067430884,0.01820634,0.02225219,0.0067430884,0.01820634,0.016183412,0.0033715442,0.012137559,,0.018880647,0.020229265,0.0229265,0.0033715442,0.025623735,0.013486177,0.008766015,0.012137559,0.008766015,0.029669588,0.01820634,0.02225219,0.010114633,0.0033715442,-1.0,0.029669588,0.0067430884,0.0023364485981308,0.02360081,0.014160486,0.0060687796,0.0128118675,0.008766015,10725.0,0.0229265,0.01753203,0.01146325,0.031018207
PV018436.1,0.0229265,0.007417397,0.010114633,0.020229265,0.012137559,0.014160486,0.0026972354,0.027646663,0.014160486,0.010788942,0.016183412,0.039784223,0.44848484,0.0229265,0.037086986,0.014834794,0.016183412,0.005394471,0.013486177,0.007417397,0.019554956,0.012137559,0.013486177,0.0047201617,0.009440323,0.014160486,0.005394471,0.008766015,0.013486177,0.01146325,0.02899528,0.03910991,0.005394471,0.013486177,0.014834794,0.009440323,0.016183412,0.019554956,0.004045853,0.015509103,,0.009440323,0.012137559,0.028320972,0.008091706,0.01685772,0.012137559,0.014834794,0.007417397,0.008091706,0.026972353,0.021577884,0.024275118,0.01146325,0.0020229265,-1.0,0.027646663,0.010114633,0.0021495327102803,0.02225219,0.014834794,0.008766015,0.012137559,0.005394471,10723.0,0.028320972,0.019554956,0.010788942,0.04180715
OZ060069.1,0.01753203,0.008766015,0.007417397,0.020903574,0.009440323,0.02225219,0.005394471,0.024275118,0.013486177,0.0128118675,0.018880647,0.03371544,0.47138047,0.020229265,0.037086986,0.013486177,0.020229265,0.008766015,0.0128118675,0.008091706,0.020229265,0.014160486,0.0067430884,0.007417397,0.0047201617,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.027646663,0.032366823,0.0060687796,0.01820634,0.021577884,0.0060687796,0.018880647,0.016183412,0.0033715442,0.012137559,,0.018880647,0.019554956,0.02360081,0.0047201617,0.025623735,0.015509103,0.008766015,0.009440323,0.0067430884,0.02899528,0.020229265,0.02360081,0.008766015,0.0033715442,-1.0,0.029669588,0.0067430884,0.0014953271028037,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008091706,10716.0,0.024949428,0.01685772,0.010114633,0.031692516
OZ060068.1,0.01753203,0.008766015,0.007417397,0.020903574,0.009440323,0.02225219,0.005394471,0.024275118,0.013486177,0.0128118675,0.018880647,0.03371544,0.4720539,0.020229265,0.037086986,0.013486177,0.020229265,0.008766015,0.0128118675,0.008091706,0.019554956,0.014160486,0.0067430884,0.008091706,0.0047201617,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.027646663,0.032366823,0.0060687796,0.01820634,0.021577884,0.0060687796,0.018880647,0.016183412,0.0033715442,0.012137559,,0.018880647,0.019554956,0.02360081,0.0047201617,0.025623735,0.016183412,0.008766015,0.009440323,0.0067430884,0.02899528,0.020229265,0.02360081,0.008091706,0.0033715442,-1.0,0.029669588,0.0067430884,0.0013084112149532,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008766015,10714.0,0.024949428,0.016183412,0.010114633,0.031692516
OZ060067.1,0.01753203,0.008766015,0.007417397,0.021577884,0.009440323,0.02225219,0.005394471,0.024275118,0.014160486,0.012137559,0.018880647,0.03371544,0.47070706,0.020229265,0.037086986,0.013486177,0.020229265,0.008766015,0.013486177,0.008766015,0.019554956,0.013486177,0.0067430884,0.008091706,0.0047201617,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.027646663,0.032366823,0.0060687796,0.01820634,0.021577884,0.0060687796,0.018880647,0.016183412,0.0033715442,0.012137559,,0.018880647,0.019554956,0.02360081,0.0047201617,0.025623735,0.016183412,0.008766015,0.009440323,0.0067430884,0.02899528,0.020229265,0.02225219,0.009440323,0.0033715442,-1.0,0.029669588,0.0060687796,0.0013084112149532,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008766015,10714.0,0.024949428,0.016183412,0.010114633,0.031018207
OZ060066.1,0.01753203,0.008766015,0.007417397,0.020903574,0.009440323,0.02225219,0.005394471,0.024275118,0.013486177,0.0128118675,0.018880647,0.033041134,0.47138047,0.020229265,0.037086986,0.013486177,0.020229265,0.008766015,0.0128118675,0.008091706,0.019554956,0.014160486,0.0067430884,0.008091706,0.005394471,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.028320972,0.032366823,0.0060687796,0.01820634,0.021577884,0.0060687796,0.018880647,0.016183412,0.0033715442,0.0128118675,,0.018880647,0.018880647,0.02360081,0.0047201617,0.025623735,0.016183412,0.008766015,0.009440323,0.0067430884,0.028320972,0.020229265,0.02360081,0.008091706,0.0033715442,-1.0,0.029669588,0.0067430884,0.0014953271028037,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008766015,10716.0,0.024949428,0.016183412,0.010114633,0.031692516
OZ060065.1,0.01753203,0.008766015,0.0067430884,0.020903574,0.010114633,0.02225219,0.005394471,0.024275118,0.013486177,0.0128118675,0.019554956,0.03371544,0.4720539,0.019554956,0.037086986,0.013486177,0.020229265,0.008766015,0.0128118675,0.008091706,0.019554956,0.014160486,0.0067430884,0.008091706,0.0047201617,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.026972353,0.032366823,0.0060687796,0.01820634,0.021577884,0.005394471,0.01820634,0.016183412,0.0033715442,0.0128118675,,0.018880647,0.019554956,0.024275118,0.0047201617,0.024949428,0.016183412,0.008766015,0.009440323,0.0067430884,0.02899528,0.020229265,0.024275118,0.008091706,0.0033715442,-1.0,0.029669588,0.0067430884,0.0013084112149532,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008766015,10714.0,0.024949428,0.016183412,0.010788942,0.031692516
OZ060064.1,0.01753203,0.008766015,0.007417397,0.020903574,0.009440323,0.02225219,0.005394471,0.024275118,0.013486177,0.0128118675,0.018880647,0.03371544,0.4720539,0.020229265,0.037086986,0.013486177,0.020229265,0.008766015,0.0128118675,0.008091706,0.019554956,0.014160486,0.0067430884,0.008091706,0.0047201617,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.027646663,0.032366823,0.0060687796,0.01820634,0.021577884,0.0060687796,0.018880647,0.016183412,0.0033715442,0.012137559,,0.018880647,0.019554956,0.02360081,0.0047201617,0.025623735,0.016183412,0.008766015,0.009440323,0.0067430884,0.02899528,0.020229265,0.02360081,0.008091706,0.0033715442,-1.0,0.029669588,0.0067430884,0.0014953271028037,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008766015,10716.0,0.024949428,0.016183412,0.010114633,0.031692516
OZ060063.1,0.01753203,0.008091706,0.007417397,0.020903574,0.009440323,0.0229265,0.0060687796,0.024275118,0.0128118675,0.013486177,0.01820634,0.03438975,0.47340068,0.018880647,0.03641268,0.013486177,0.021577884,0.008766015,0.0128118675,0.008091706,0.018880647,0.014160486,0.0067430884,0.008091706,0.0047201617,0.02225219,0.008766015,0.015509103,0.015509103,0.0047201617,0.026972353,0.032366823,0.007417397,0.01820634,0.021577884,0.0067430884,0.018880647,0.016183412,0.0033715442,0.012137559,,0.01820634,0.019554956,0.0229265,0.0047201617,0.026298044,0.014834794,0.008766015,0.010114633,0.007417397,0.02899528,0.018880647,0.02360081,0.008766015,0.0033715442,-1.0,0.029669588,0.0067430884,0.0013084112149532,0.02360081,0.0128118675,0.0060687796,0.013486177,0.009440323,10714.0,0.024275118,0.01685772,0.010114633,0.031692516
OZ060062.1,0.01753203,0.008766015,0.007417397,0.020903574,0.009440323,0.02225219,0.005394471,0.024275118,0.013486177,0.0128118675,0.018880647,0.03371544,0.4720539,0.020229265,0.037086986,0.013486177,0.020229265,0.008766015,0.0128118675,0.008091706,0.019554956,0.014160486,0.0067430884,0.008091706,0.0047201617,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.027646663,0.032366823,0.0060687796,0.01820634,0.021577884,0.0060687796,0.018880647,0.016183412,0.0033715442,0.012137559,,0.018880647,0.019554956,0.02360081,0.0047201617,0.025623735,0.016183412,0.008766015,0.009440323,0.0067430884,0.02899528,0.020229265,0.02360081,0.008091706,0.0033715442,-1.0,0.029669588,0.0067430884,0.0014953271028037,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008766015,10716.0,0.024949428,0.016183412,0.010114633,0.031692516
OZ060061.1,0.01753203,0.008766015,0.007417397,0.021577884,0.009440323,0.02225219,0.005394471,0.024275118,0.014160486,0.012137559,0.018880647,0.03371544,0.47070706,0.020229265,0.037086986,0.013486177,0.020229265,0.008766015,0.013486177,0.008766015,0.019554956,0.013486177,0.0067430884,0.008091706,0.0047201617,0.0229265,0.008766015,0.015509103,0.014834794,0.0047201617,0.027646663,0.032366823,0.0060687796,0.01820634,0.021577884,0.0060687796,0.018880647,0.016183412,0.0033715442,0.012137559,,0.018880647,0.019554956,0.02360081,0.0047201617,0.025623735,0.016183412,0.008766015,0.009440323,0.0067430884,0.02899528,0.020229265,0.02225219,0.009440323,0.0033715442,-1.0,0.029669588,0.0060687796,0.0014953271028037,0.024275118,0.0128118675,0.0060687796,0.0128118675,0.008766015,10716.0,0.024949428,0.016183412,0.010114633,0.031018207
